_G Int,G FWHM,G Shift,_2D Int,2D FWHM,2D Shift,_2D_MassCenter,_D Int,2D/G,D/G,_R Int,_Rp Int,R/G,Rp/G,_Target
927.0183,14.8284,1585.78,2286.0793,29.3752,2679.136,2681.7126,56.0044,2.46605628,0.060413478,0,0,0,0,SLG
954.0264,14.9867,1582.743,2379.0874,28.1233,2672.909,2675.8046,52.0054,2.493733297,0.054511489,0,0,0,0,SLG
1056.0064,15.9534,1583.097,2067.1018,31.7756,2677.448,2682.0355,77.008,1.957470902,0.0729238,0,0,0,0,SLG
958.0613,14.2982,1584.886,2347.0474,28.2644,2677.979,2680.6368,55.0047,2.449788338,0.057412506,0,0,0,0,SLG
1002.0552,14.1231,1584.639,2300.0249,28.6702,2676.862,2679.6132,60.0035,2.295307584,0.059880434,0,0,0,0,SLG
1005.0488,14.2879,1583.074,2352.0031,28.2869,2674.037,2677.0579,56.0044,2.340187959,0.055723065,0,0,0,0,SLG
1035.0507,13.3567,1583.037,2535.0225,26.8673,2674.813,2677.9785,55.0047,2.449177127,0.053142034,0,0,0,0,SLG
928.0596,14.6754,1583.486,2426.1099,28.3486,2676.047,2678.8743,54.0049,2.614174672,0.058191198,0,0,0,0,SLG
953.0502,14.6225,1584.186,2370.0976,28.355,2677.166,2680.0179,58.004,2.486854942,0.060861432,0,0,0,0,SLG
1123.0384,13.605,1583.453,2300.0249,30.2967,2675.119,2678.5777,62.0031,2.048037627,0.055210134,0,0,0,0,SLG
939.058,14.7906,1586.266,2208.0542,29.4779,2680.354,2682.9779,62.0031,2.351350183,0.066026912,0,0,0,0,SLG
868.056,15.9205,1586.942,2297.0284,28.8868,2682.326,2684.8687,63.0028,2.646175362,0.072579188,0,0,0,0,SLG
906.0626,15.1214,1585.638,2339.095,28.9501,2679.884,2682.5628,54.0049,2.581604185,0.059603939,0,0,0,0,SLG
945.0454,14.5809,1586.848,2297.0284,28.8451,2682.308,2684.7425,55.0047,2.430601112,0.058203236,0,0,0,0,SLG
893.0466,15.6184,1586.503,2302.0994,28.8892,2681.485,2683.8803,57.0042,2.577804339,0.06383116,0,0,0,0,SLG
956.0438,14.0887,1587.26,2267.0629,28.5924,2682.359,2684.5789,60.0035,2.371296064,0.062762292,0,0,0,0,SLG
906.0626,15.2561,1587.062,2321.0005,28.6823,2682.332,2684.6628,55.0047,2.561633711,0.060707395,0,0,0,0,SLG
925.0009,15.2335,1586.353,2262.1072,29.4506,2680.911,2683.3401,58.004,2.445518918,0.062706966,0,0,0,0,SLG
1021.0585,13.0589,1584.313,2305.0957,27.7439,2676.377,2679.0269,59.0038,2.257554978,0.057786895,0,0,0,0,SLG
925.0009,15.1358,1586.081,2203.0983,29.4594,2680.736,2683.1227,64.0026,2.381725575,0.069191933,0,0,0,0,SLG
942.0517,14.8541,1584.857,2266.0256,29.0857,2678.59,2681.399,64.0026,2.405415329,0.067939583,0,0,0,0,SLG
990.0155,14.457,1584.163,2281.0083,28.7785,2676.951,2679.7105,63.0028,2.304012715,0.063638196,0,0,0,0,SLG
898.0579,14.7598,1585.003,2307.0553,28.7256,2679.221,2681.7902,61.0033,2.568938261,0.067928026,0,0,0,0,SLG
978.0407,14.3119,1584.99,2336.0987,28.4352,2678.458,2681.1123,57.0042,2.388549577,0.058284078,0,0,0,0,SLG
932.0294,15.2037,1583.156,2299.1029,29.2517,2674.743,2677.786,60.0035,2.466770791,0.064379407,0,0,0,0,SLG
1001.0139,14.2258,1582.06,2273.056,29.5172,2673.054,2676.4473,60.0035,2.270753683,0.059942724,0,0,0,0,SLG
883.0244,15.8765,1585.835,2267.0629,29.0255,2680.321,2682.7528,56.0044,2.567384208,0.063423389,0,0,0,0,SLG
1026.0046,13.2745,1585.283,2291.0352,28.4232,2678.398,2681.027,54.0049,2.232967766,0.052636119,0,0,0,0,SLG
962.0311,14.0702,1584.528,2363.0673,27.8089,2677.493,2680.1674,52.0054,2.456331505,0.05405792,0,0,0,0,SLG
989.0393,13.3902,1584.77,2324.1123,29.2581,2678.631,2681.4368,61.0033,2.349868504,0.061679349,0,0,0,0,SLG
955.0025,14.2232,1582.302,2494.1081,27.5426,2673.688,2676.957,59.0038,2.611624682,0.061783922,0,0,0,0,SLG
972.0535,14.2513,1583.269,2521.0769,26.9844,2675.476,2678.3314,58.004,2.593557762,0.059671613,0,0,0,0,SLG
886.0181,17.0595,1582.822,1841.0937,30.2574,2676.196,2680.8065,185.0082,2.07794141,0.208808601,0,0,0,0,SLG
1038.0443,14.7329,1584.113,2255.0767,28.9108,2676.946,2680.0251,114.0078,2.17242819,0.109829417,0,0,0,0,SLG
1000.0377,13.7339,1583.503,2388.0769,27.3982,2674.08,2677.0326,57.0042,2.387986873,0.057002051,0,0,0,0,SLG
893.0466,16.9,1582.55,2169.0992,31.7307,2672.585,2675.8832,64.0026,2.428875716,0.071667705,0,0,0,0,SLG
1045.0078,13.0758,1583.603,2423.1133,27.3894,2675.227,2677.8735,58.004,2.318751401,0.055505806,0,0,0,0,SLG
1005.0488,13.9624,1583.843,2387.0396,28.0527,2675.529,2678.379,60.0035,2.375048455,0.059702076,0,0,0,0,SLG
1006.0251,14.0623,1583.286,2464.0274,27.1785,2675.002,2677.9293,58.004,2.449270302,0.057656613,0,0,0,0,SLG
897.0165,15.4473,1585.495,2284.0049,29.0247,2679.77,2682.3957,58.004,2.546223955,0.064663248,0,0,0,0,SLG
891.0292,15.3386,1586.435,2269.0223,28.9253,2682.092,2684.478,56.0044,2.546518453,0.062853608,0,0,0,0,SLG
871.0497,15.7658,1586.7,2268.1001,29.0504,2681.788,2684.2188,55.0047,2.603869905,0.063147602,0,0,0,0,SLG
905.0214,16.7535,1584.625,2238.0195,30.1909,2678.083,2681.0678,89.0052,2.472891249,0.098345962,0,0,0,0,SLG
933.0056,14.7704,1585.861,2296.1062,29.0015,2680.571,2682.9049,57.0042,2.460977941,0.061097382,0,0,0,0,SLG
921.031,15.0528,1587.434,2244.0127,29.6006,2683.515,2685.7934,52.0054,2.436413867,0.056464332,0,0,0,0,SLG
944.0041,14.5963,1586.92,2255.0767,28.7464,2682.343,2684.7942,64.0026,2.388842061,0.06779907,0,0,0,0,SLG
936.0643,15.3056,1584.47,2182.0073,29.4514,2677.266,2680.1198,63.0028,2.331044246,0.06730606,0,0,0,0,SLG
973.0297,14.2845,1584.103,2294.0317,28.1754,2676.562,2679.3897,61.0033,2.357617347,0.062694181,0,0,0,0,SLG
995.0266,15.9094,1585.486,2097.0671,30.4275,2679.227,2682.6301,133.0035,2.107548783,0.133668286,0,0,0,0,SLG
934.0469,14.9215,1584.76,2271.0968,28.7729,2677.891,2680.4313,60.0035,2.431459063,0.06424035,0,0,0,0,SLG
947.0629,14.6617,1585.739,2287.0015,28.6101,2680.303,2682.7791,64.0026,2.41483591,0.067580094,0,0,0,0,SLG
900.0103,15.8356,1583.839,2368.023,28.8074,2677.07,2679.9982,59.0038,2.631106555,0.065559027,0,0,0,0,SLG
1013.0538,13.3878,1584.871,2277.0898,28.5187,2677.613,2680.2357,65.0024,2.247748145,0.064164805,0,0,0,0,SLG
982.0106,13.9677,1584.718,2237.0975,28.6109,2677.696,2680.2663,60.0035,2.27807877,0.061102701,0,0,0,0,SLG
1054.054,12.5844,1582.94,2376.0908,27.3573,2673.647,2676.5767,57.0042,2.254240105,0.05408091,0,0,0,0,SLG
928.0596,14.7341,1584.901,2324.1123,28.0206,2679.009,2681.6329,59.0038,2.504270523,0.063577598,0,0,0,0,SLG
890.0529,15.3295,1584.359,2420.0014,28.1168,2678.551,2681.3975,70.0012,2.718941088,0.078648359,0,0,0,0,SLG
948.0391,14.2446,1582.903,2508.0537,27.2467,2675.866,2678.7972,57.0042,2.645517152,0.060128533,0,0,0,0,SLG
897.0165,15.3627,1583.701,2275.0151,28.0856,2677.08,2680.1219,80.0073,2.536202065,0.089192674,0,0,0,0,SLG
685.0519,15.7492,1584.265,1857.1138,27.529,2677.967,2680.6295,125.0053,2.710909641,0.182475664,0,0,0,0,SLG
984.0281,15.0158,1583.168,2629.0673,28.8435,2676.325,2679.4735,55.0047,2.671740065,0.055897489,0,0,0,0,SLG
993.0092,13.8552,1582.964,2401.1001,27.7383,2673.535,2676.484,59.0038,2.418003882,0.059419188,0,0,0,0,SLG
895.0641,16.3948,1583.938,2214.0474,31.3851,2675.869,2678.0023,58.004,2.473618817,0.064804297,0,0,0,0,SLG
974.0059,14.215,1585.088,2326.0718,28.1409,2677.897,2680.5721,56.0044,2.3881496,0.057499036,0,0,0,0,SLG
1009.0188,13.9232,1584.636,2383.0059,27.2451,2676.907,2679.652,61.0033,2.361706145,0.060458041,0,0,0,0,SLG
999.0616,14.0041,1582.494,2409.0527,27.3277,2672.651,2675.7497,58.004,2.411315478,0.058058482,0,0,0,0,SLG
1065.0523,13.9742,1581.831,2496.0673,30.4218,2672.936,2676.157,66.0022,2.343610074,0.061970853,0,0,0,0,SLG
918.0372,14.8286,1585.973,2397.0664,28.003,2680.625,2683.1264,50.0058,2.611077634,0.054470342,0,0,0,0,SLG
929.0358,15.1291,1584.469,2317.0821,29.0865,2678.161,2681.0394,62.0031,2.494071918,0.066739193,0,0,0,0,SLG
981.0344,14.3374,1583.634,2323.0751,28.6454,2676.092,2678.9602,60.0035,2.367985363,0.061163503,0,0,0,0,SLG
958.0613,14.4366,1584.796,2303.0214,28.3743,2677.842,2680.6337,56.0044,2.40383512,0.058455967,0,0,0,0,SLG
936.0643,15.8079,1583.298,2249.0837,30.405,2675.129,2678.3118,56.0044,2.402702143,0.059829651,0,0,0,0,SLG
984.0281,13.6894,1584.021,2405.0188,28.193,2676.765,2679.7452,67.0019,2.444055002,0.068089417,0,0,0,0,SLG
958.0613,15.0521,1583.87,2312.011,28.9525,2676.548,2679.4621,56.0044,2.413218236,0.058455967,0,0,0,0,SLG
920.0548,15.3958,1585.97,2308.0922,28.9838,2680.806,2683.3235,63.0028,2.508646441,0.068477225,0,0,0,0,SLG
982.0106,14.4135,1585.259,2272.0188,28.5652,2678.301,2680.7537,67.0019,2.313639792,0.068229304,0,0,0,0,SLG
991.0568,13.5011,1585.034,2299.1029,28.189,2677.977,2680.5069,58.004,2.319849781,0.058527422,0,0,0,0,SLG
957.02,14.2468,1584.564,2270.0593,28.756,2677.986,2680.6378,58.004,2.372008213,0.060608974,0,0,0,0,SLG
1015.0061,13.6365,1585.305,2249.0837,28.7633,2678.732,2681.3959,68.0017,2.215832693,0.066996346,0,0,0,0,SLG
898.0579,16.4826,1582.648,2274.0933,29.5067,2674.079,2677.2411,62.0031,2.532234614,0.069041317,0,0,0,0,SLG
907.0388,15.4476,1583.872,2302.0994,29.3078,2675.568,2678.5172,58.004,2.538038505,0.063948753,0,0,0,0,SLG
943.028,14.6742,1585.529,2258.0732,28.9445,2679.571,2682.1359,57.0042,2.39449221,0.060448046,0,0,0,0,SLG
930.0119,14.5879,1585.486,2270.0593,29.1458,2679.187,2682.0164,60.0035,2.440892746,0.064519067,0,0,0,0,SLG
919.0134,15.0095,1582.473,2419.0795,28.0439,2673.13,2676.2977,56.0044,2.632257049,0.060939699,0,0,0,0,SLG
919.0134,15.5195,1581.679,2378.0499,30.2959,2672.624,2675.668,79.0075,2.58761178,0.085969911,0,0,0,0,SLG
1007.0012,15.1616,1583.239,2565.1031,27.0558,2677.686,2680.5442,175.0022,2.547269159,0.173785493,0,0,0,0,SLG
931.0533,16.651,1583.559,2605.0952,29.7016,2677.758,2680.6766,58.004,2.798008664,0.062299333,0,0,0,0,SLG
916.0198,14.9759,1583.91,2504.0197,28.3141,2677.916,2680.5866,57.0042,2.733586872,0.062230314,0,0,0,0,SLG
1045.0078,14.5751,1582.906,2734.0616,29.2036,2676.075,2678.4862,56.0044,2.616307362,0.053592327,0,0,0,0,SLG
941.0104,14.9573,1583.583,2401.1001,28.995,2676.98,2680.3511,61.0033,2.551619089,0.064827445,0,0,0,0,SLG
1001.0139,14.0281,1582.327,2403.0596,27.2009,2671.929,2675.3161,64.0026,2.400625606,0.063937773,0,0,0,0,SLG
963.0073,14.0856,1585.301,2317.0821,29.2589,2679.031,2681.6319,53.0051,2.40608986,0.055041223,0,0,0,0,SLG
982.0106,13.6476,1585.58,2283.0828,28.6293,2679.243,2681.7706,58.004,2.324906472,0.059066572,0,0,0,0,SLG
994.0504,13.7034,1585.228,2358.1112,28.3967,2678.233,2680.7832,60.0035,2.37222499,0.060362634,0,0,0,0,SLG
993.0092,13.8686,1583.901,2393.0328,27.7399,2675.323,2678.1907,60.0035,2.409879788,0.060425926,0,0,0,0,SLG
988.0631,14.0603,1583.057,2390.0361,27.8081,2673.737,2676.8545,56.0044,2.418910391,0.056680995,0,0,0,0,SLG
965.0249,14.3338,1584.024,2425.0725,27.5105,2676.322,2679.1873,55.0047,2.512963655,0.056998218,0,0,0,0,SLG
941.0104,14.6641,1585.314,2374.016,28.9485,2679.94,2682.641,72.0008,2.522837155,0.076514351,0,0,0,0,SLG
982.0106,13.8564,1585.505,2348.0844,28.4786,2678.912,2681.5563,58.004,2.391098833,0.059066572,0,0,0,0,SLG
891.0292,16.2669,1584.657,2399.0258,28.5812,2677.564,2680.2694,57.0042,2.692421079,0.063975681,0,0,0,0,SLG
934.0469,14.6023,1586.172,2338.0575,28.0695,2680.833,2683.1517,52.0054,2.503147861,0.055677504,0,0,0,0,SLG
982.0106,13.7298,1585.213,2335.061,28.513,2678.408,2680.8971,59.0038,2.377836858,0.060084687,0,0,0,0,SLG
946.0216,14.3882,1585.712,2164.028,30.3825,2680.03,2682.4071,59.0038,2.287503795,0.062370458,0,0,0,0,SLG
944.0041,14.52,1586.147,2239.0568,28.6807,2680.499,2682.9473,59.0038,2.371871902,0.062503754,0,0,0,0,SLG
914.0023,15.0324,1585.478,2261.0699,28.6558,2679.464,2681.9667,61.0033,2.473812046,0.066743049,0,0,0,0,SLG
977.0646,14.6352,1583.499,2207.0169,29.5645,2675.737,2678.8189,63.0028,2.25882393,0.064481714,0,0,0,0,SLG
953.0502,14.3783,1584.388,2258.0732,28.7408,2677.727,2680.451,60.0035,2.369311921,0.062959433,0,0,0,0,SLG
978.0407,14.3928,1583.548,2378.0499,27.7054,2675.35,2678.2911,62.0031,2.431442679,0.063395215,0,0,0,0,SLG
936.0643,14.6148,1584.164,2373.0942,28.1778,2677.245,2679.9734,55.0047,2.535182893,0.058761668,0,0,0,0,SLG
932.0294,15.1014,1584.384,2436.0214,27.6685,2677.344,2680.1369,59.0038,2.613674418,0.063306801,0,0,0,0,SLG
992.033,16.6513,1579.523,2447.0854,37.1676,2672.551,2676.1611,75.0001,2.466737901,0.075602425,0,0,0,0,SLG
1002.0552,13.6779,1583.101,2454.0005,27.9741,2675.182,2677.9511,54.0049,2.448967382,0.053894137,0,0,0,0,SLG
976.0233,14.679,1582.601,2534.1003,27.3373,2673.944,2677.0781,54.0049,2.596352259,0.055331568,0,0,0,0,SLG
928.0596,14.6593,1583.598,2432.1031,27.8714,2677.451,2680.4355,64.0026,2.620632446,0.06896389,0,0,0,0,SLG
907.0388,15.1048,1583.952,2482.0068,27.9957,2678.223,2680.9385,59.0038,2.736384375,0.065051021,0,0,0,0,SLG
881.007,14.2518,1583.344,2301.0621,27.8434,2677.455,2680.3708,67.0019,2.611854503,0.076051496,0,0,0,0,SLG
618.0197,14.254,1584.532,1603.0996,27.7768,2678.733,2681.5212,105.0016,2.593929611,0.169900086,0,0,0,0,SLG
989.0393,15.8813,1583.435,2535.0225,29.3231,2677.289,2680.4184,66.0022,2.563116046,0.066733647,0,0,0,0,SLG
950.0565,16.1815,1579.487,2224.0743,31.7845,2666.072,2670.6158,63.0028,2.340991615,0.066314793,0,0,0,0,SLG
1031.0157,13.93,1583.802,2301.0621,28.1714,2675.934,2678.9426,88.0054,2.23184002,0.085357963,0,0,0,0,SLG
993.0092,13.6197,1585.473,2296.1062,28.6526,2678.964,2681.4249,56.0044,2.312270823,0.056398672,0,0,0,0,SLG
972.0535,14.1835,1584.999,2321.0005,28.4176,2677.642,2680.3325,56.0044,2.387729173,0.057614524,0,0,0,0,SLG
955.0025,14.4274,1584.586,2336.0987,28.3871,2677.066,2679.8761,60.0035,2.446170246,0.062830726,0,0,0,0,SLG
1025.0283,15.1921,1586.206,2218.0811,28.8066,2680.472,2683.4617,97.0034,2.163921816,0.094634851,0,0,0,0,SLG
944.0041,14.4036,1583.859,2485.0035,26.9948,2675.889,2678.6797,52.0054,2.632407529,0.055090227,0,0,0,0,SLG
939.058,14.9087,1584.718,2308.0922,28.9277,2677.733,2680.4469,56.0044,2.457880344,0.059638915,0,0,0,0,SLG
931.0533,14.5669,1587.198,2205.0577,29.4819,2682.833,2685.3184,59.0038,2.36834744,0.063373171,0,0,0,0,SLG
966.0011,13.814,1585.084,2262.1072,28.8723,2678.58,2681.1625,61.0033,2.341723213,0.063150342,0,0,0,0,SLG
902.0277,15.0533,1585.388,2303.0214,28.6855,2679.97,2682.6037,62.0031,2.553160396,0.068737468,0,0,0,0,SLG
980.0582,14.0194,1585.293,2381.0464,28.0848,2679.449,2682.1494,53.0051,2.429494901,0.054083625,0,0,0,0,SLG
945.0454,14.0921,1585.225,2336.0987,28.2355,2679.404,2681.99,59.0038,2.471943358,0.062434884,0,0,0,0,SLG
926.0421,14.827,1582.865,2431.0657,28.7569,2676.024,2678.9576,61.0033,2.625221575,0.065875299,0,0,0,0,SLG
1030.0396,13.0354,1581.297,2471.0579,27.0397,2670.129,2673.4878,57.0042,2.398993107,0.055341756,0,0,0,0,SLG
973.0297,14.4512,1585.023,2373.0942,28.1858,2678.316,2681.1004,63.0028,2.43887129,0.064749103,0,0,0,0,SLG
991.0568,13.923,1582.913,2451.0042,27.225,2674.599,2677.4719,58.004,2.473121823,0.058527422,0,0,0,0,SLG
895.0641,15.8267,1584.168,2301.0621,29.2236,2678.395,2681.2655,66.0022,2.570834983,0.073740194,0,0,0,0,SLG
902.0277,14.7801,1583.544,2404.0966,27.1825,2677.006,2679.8802,251.0015,2.665213718,0.278263628,0,0,0,0,SLG
968.0186,13.8684,1583.006,2464.0274,27.1809,2675.417,2678.3532,62.0031,2.545433941,0.064051559,0,0,0,0,SLG
911.0087,15.1375,1584.314,2426.1099,27.9436,2678.722,2681.3592,72.0008,2.663102888,0.079034152,0,0,0,0,SLG
928.0596,15.0143,1582.781,2537.097,26.9082,2675.336,2677.6463,59.0038,2.733765159,0.063577598,0,0,0,0,SLG
961.0549,13.8082,1583.626,2442.0146,27.2868,2677.356,2680.1436,58.004,2.54097305,0.060354513,0,0,0,0,SLG
920.0548,15.7016,1584.887,2350.0439,28.161,2678.668,2681.4989,59.0038,2.554243399,0.064130745,0,0,0,0,SLG
912.0499,14.9083,1586.526,2308.0922,28.6943,2681.74,2684.0563,60.0035,2.530664386,0.065789712,0,0,0,0,SLG
984.0281,13.9239,1584.025,2383.0059,27.9003,2676.155,2679.0181,58.004,2.421684808,0.058945471,0,0,0,0,SLG
971.0122,15.1579,1582.54,2446.0483,29.5837,2673.622,2676.8716,56.0044,2.519070615,0.057676309,0,0,0,0,SLG
975.0471,13.5973,1584.784,2441.0926,27.699,2677.846,2680.5519,56.0044,2.503563777,0.057437636,0,0,0,0,SLG
902.0277,14.5927,1585.36,2269.0223,29.2124,2679.73,2682.3113,56.0044,2.515468538,0.062087229,0,0,0,0,SLG
935.023,14.2696,1584.763,2303.0214,28.5676,2678.381,2681.1719,59.0038,2.463063903,0.063104116,0,0,0,0,SLG
939.058,15.2193,1583.693,2349.0066,28.8523,2675.734,2678.5022,54.0049,2.501449964,0.057509653,0,0,0,0,SLG
979.017,14.1869,1583.982,2439.0181,27.6517,2676.253,2679.0693,60.0035,2.491292899,0.061289538,0,0,0,0,SLG
1039.0205,14.9619,1583.28,2667.1006,27.9821,2675.951,2678.9198,57.0042,2.566937418,0.054863403,0,0,0,0,SLG
949.0153,14.8303,1583.684,2323.0751,28.2989,2676.221,2679.1076,64.0026,2.447879502,0.067441062,0,0,0,0,SLG
968.0186,16.2038,1582.372,2324.1123,29.2332,2673.793,2676.9379,57.0042,2.400896326,0.058887505,0,0,0,0,SLG
996.0028,14.0649,1582.754,2416.083,27.5274,2673.673,2676.7479,62.0031,2.425779325,0.062251933,0,0,0,0,SLG
993.0092,14.0317,1583.039,2386.0024,27.873,2674.544,2677.5242,55.0047,2.402799893,0.055391934,0,0,0,0,SLG
964.0487,14.1854,1583.797,2428.0691,27.4191,2676.647,2679.3183,63.0028,2.518616642,0.0653523,0,0,0,0,SLG
923.0485,14.5359,1584.431,2387.0396,28.2564,2678.478,2681.0746,304.006,2.586039195,0.329349975,0,0,0,0,SLG
935.023,14.3562,1583.884,2485.0035,27.4816,2677.46,2680.2213,66.0022,2.657692378,0.070588852,0,0,0,0,SLG
913.0261,15.0815,1583.622,2444.0889,27.5386,2676.821,2679.8171,61.0033,2.676910222,0.06681441,0,0,0,0,SLG
943.028,13.9227,1582.407,2386.0024,28.5764,2674.207,2677.4408,99.0029,2.530150112,0.104984051,0,0,0,0,SLG
1002.0552,13.3421,1583.076,2469.0987,27.9749,2675.536,2678.615,61.0033,2.464034616,0.060878183,0,0,0,0,SLG
925.0009,15.1524,1585.288,2316.0446,28.4617,2679.15,2681.873,52.0054,2.503829564,0.056221999,0,0,0,0,SLG
973.0297,14.5229,1585.804,2347.0474,28.4689,2680.291,2683.1491,54.0049,2.412102529,0.0555018,0,0,0,0,SLG
975.0471,13.9997,1583.672,2439.0181,27.8538,2676.369,2679.2236,59.0038,2.501436187,0.060513795,0,0,0,0,SLG
1044.0316,13.3962,1583.152,2333.102,28.0158,2675.879,2679.607,97.0034,2.23470439,0.092912322,0,0,0,0,SLG
1012.0124,13.5824,1583.976,2448.0075,27.4736,2676.261,2678.8049,55.0047,2.418950104,0.054351804,0,0,0,0,SLG
910.0324,15.5719,1583.938,2309.0144,29.4113,2675.4,2678.0799,54.0049,2.537288123,0.059343931,0,0,0,0,SLG
954.0264,14.362,1585.265,2325.0342,28.1104,2678.686,2681.029,53.0051,2.437075326,0.055559364,0,0,0,0,SLG
1096.0304,13.5614,1584.919,2531.1039,34.5739,2682.994,2685.2858,74.0003,2.309337314,0.067516649,0,0,0,0,SLG
1068.046,14.9915,1582.478,2364.1044,27.8698,2674.602,2677.6121,105.0016,2.213485561,0.09831187,0,0,0,0,SLG
907.0388,14.8772,1584.244,2395.1072,27.606,2677.498,2680.3077,56.0044,2.640578551,0.061744216,0,0,0,0,SLG
952.0089,14.4178,1582.642,2405.0188,28.0094,2674.178,2677.1997,55.0047,2.526256635,0.057777506,0,0,0,0,SLG
1019.0409,13.3021,1582.417,2404.0966,27.5835,2673.712,2676.8194,56.0044,2.35917577,0.054957951,0,0,0,0,SLG
1005.0488,13.5181,1583.437,2385.0804,27.9941,2675.641,2678.6947,62.0031,2.373099097,0.061691631,0,0,0,0,SLG
1003.0314,13.4811,1585.226,2355.1149,28.254,2679.19,2681.6091,60.0035,2.347997181,0.059822155,0,0,0,0,SLG
999.0616,13.8604,1583.064,2348.0844,28.0158,2674.715,2677.6018,58.004,2.350289912,0.058058482,0,0,0,0,SLG
943.028,14.3668,1584.206,2358.1112,28.505,2677.174,2679.9268,56.0044,2.500573896,0.059387844,0,0,0,0,SLG
956.0438,14.5287,1584.046,2332.0647,28.193,2676.908,2679.5356,62.0031,2.439286464,0.064853828,0,0,0,0,SLG
963.0073,14.2648,1584.097,2402.0221,27.8642,2677.574,2680.2316,55.0047,2.494292722,0.057117636,0,0,0,0,SLG
965.0249,14.4204,1583.565,2388.0769,27.796,2676.345,2679.2903,58.004,2.474627235,0.060106221,0,0,0,0,SLG
974.0059,14.1652,1583.1,2386.0024,28.0687,2675.271,2678.1374,58.004,2.449679617,0.059552001,0,0,0,0,SLG
1016.0474,13.3709,1583.035,2489.0371,27.124,2674.921,2677.8108,57.0042,2.449725377,0.056103879,0,0,0,0,SLG
944.0041,14.4072,1584.346,2375.0535,27.7134,2677.195,2679.8813,60.0035,2.515935577,0.063562754,0,0,0,0,SLG
922.0072,15.3405,1585.18,2306.0178,28.7713,2679.244,2681.9263,54.0049,2.501084373,0.058573187,0,0,0,0,SLG
945.0454,15.6402,1583.899,2304.0586,28.4264,2677.285,2680.3542,56.0044,2.43804012,0.059261068,0,0,0,0,SLG
1033.0332,13.5064,1583.074,2430.0282,27.2234,2674.401,2677.1319,54.0049,2.35232343,0.052277991,0,0,0,0,SLG
981.0344,14.0091,1584.527,2407.0933,27.6653,2677.487,2680.1783,60.0035,2.453627824,0.061163503,0,0,0,0,SLG
929.0358,15.1144,1583.946,2341.0542,28.181,2675.77,2678.8856,69.0015,2.519875122,0.074272165,0,0,0,0,SLG
984.0281,13.7712,1583.986,2387.0396,27.6966,2675.972,2678.6699,56.0044,2.425783979,0.056913415,0,0,0,0,SLG
974.0059,13.9458,1585.56,2363.0673,27.9917,2679.078,2681.5838,55.0047,2.426132429,0.056472656,0,0,0,0,SLG
999.0616,16.0819,1583.852,2392.1106,35.0198,2680.721,2683.5367,92.0045,2.394357465,0.092090918,0,0,0,0,SLG
889.0117,15.291,1583.409,2356.0371,28.7392,2677.443,2680.4515,64.0026,2.650175583,0.071992978,0,0,0,0,SLG
916.0198,15.5969,1584.461,2340.0171,28.5114,2677.432,2680.2978,58.004,2.554548603,0.063321775,0,0,0,0,SLG
946.0216,14.8053,1583.901,2370.0976,27.3814,2676.174,2678.9307,60.0035,2.505331379,0.063427199,0,0,0,0,SLG
877.0371,16.6513,1582.576,2238.0195,30.4459,2673.969,2676.8131,63.0028,2.551795699,0.071835958,0,0,0,0,SLG
901.0515,16.0552,1581.805,2389.1142,29.5388,2671.914,2674.9042,59.0038,2.651473528,0.065483271,0,0,0,0,SLG
1027.0457,13.09,1582.51,2462.0684,27.0261,2673.254,2676.2812,56.0044,2.397233541,0.054529609,0,0,0,0,SLG
964.0487,13.9163,1583.396,2468.0612,27.1825,2675.598,2678.3759,56.0044,2.560100128,0.058092916,0,0,0,0,SLG
916.0198,14.7021,1585.121,2284.0049,29.2445,2679.649,2682.2777,58.004,2.493401234,0.063321775,0,0,0,0,SLG
892.0054,15.3595,1584.546,2370.0976,28.489,2678.393,2681.1444,61.0033,2.657044004,0.068388936,0,0,0,0,SLG
956.0438,14.2744,1581.941,2409.0527,27.3285,2672.927,2676.0545,54.0049,2.519814155,0.056487893,0,0,0,0,SLG
984.0281,13.3428,1584.953,2320.0786,28.2556,2678.356,2680.747,54.0049,2.357736126,0.054881461,0,0,0,0,SLG
925.0009,16.6431,1584.842,2187.0784,29.068,2680.549,2683.7106,59.0038,2.364406781,0.06378783,0,0,0,0,SLG
958.0613,16.0595,1583.379,2233.0638,29.1418,2677.263,2680.9338,71.001,2.330815158,0.074109037,0,0,0,0,SLG
909.0563,15.4531,1584.109,2400.0629,28.1938,2677.458,2680.2518,57.0042,2.640169701,0.062707007,0,0,0,0,SLG
926.0421,15.303,1583.937,2354.0776,29.3359,2675.836,2678.6259,55.0047,2.542084858,0.059397623,0,0,0,0,SLG
974.0059,14.2518,1584.263,2361.1079,27.7856,2676.413,2679.2882,59.0038,2.424120737,0.060578483,0,0,0,0,SLG
891.0292,14.8943,1584.934,2399.0258,28.096,2678.3,2680.8929,58.004,2.692421079,0.065097754,0,0,0,0,SLG
880.0308,16.0961,1584.712,2276.0525,28.9598,2678.207,2680.9007,61.0033,2.586332774,0.069319506,0,0,0,0,SLG
934.0469,14.9643,1585.938,2373.0942,29.0648,2680.891,2683.3096,82.0068,2.540658504,0.087797304,0,0,0,0,SLG
1034.0094,13.891,1584.684,2335.061,33.4944,2679.877,2682.6275,68.0017,2.258258967,0.065765069,0,0,0,0,SLG
