G FWHM,G Shift,2D FWHM,2D Shift,2D/G,D/G,R/G,R'/G,_Target
12.7991,1588.341,39.4847,2695.978,0.16978183,0.009740263,0.031371667,0,12 - 13 degree
13.0948,1586.864,36.1144,2695.944,0.110631357,0.007147367,0.028283433,0,12 - 13 degree
12.3881,1586.315,41.8145,2692.038,0.189985401,0.013529323,0.030295672,0,12 - 13 degree
13.5664,1586.731,47.226,2691.301,0.328399348,0.028633172,0.051100037,0,12 - 13 degree
13.1743,1587.343,39.6585,2692.497,0.163382625,0.007534639,0.0295435,0,12 - 13 degree
12.7855,1588.353,38.9046,2694.81,0.193976186,0.01003627,0.03187596,0,12 - 13 degree
12.4704,1587.885,40.4636,2694.204,0.191747485,0.010660046,0.033007684,0,12 - 13 degree
13.2759,1586.787,40.5565,2692.423,0.198408688,0.013081276,0.034229259,0,12 - 13 degree
13.739,1589.102,44.819,2694.639,0.279379438,0.013322371,0.039051849,0,12 - 13 degree
13.6657,1587.418,42.9702,2691.343,0.272448517,0.011439013,0.041768225,0,12 - 13 degree
16.1161,1586.658,46.0664,2689.284,0.310183691,0.014704349,0.044713086,0,12 - 13 degree
17.3986,1584.609,43.1829,2685.426,0.246299167,0.02136571,0.037618308,0,12 - 13 degree
13.2952,1588.402,39.6377,2695.688,0.190650488,0.010143187,0.032363303,0,12 - 13 degree
13.6079,1588.25,41.3262,2695.247,0.223685147,0.011652369,0.035225011,0,12 - 13 degree
17.0102,1586.595,41.1895,2695.079,0.336452113,0.023514952,0.053216192,0,12 - 13 degree
17.6623,1585.222,38.3155,2694.776,0.364499996,0.011914669,0.051841263,0,12 - 13 degree
14.0713,1587.824,42.7558,2692.215,0.268185518,0.012092226,0.03845591,0,12 - 13 degree
13.8121,1587.715,41.2322,2693.158,0.216600332,0.011608108,0.036274189,0,12 - 13 degree
14.2371,1588.105,42.7553,2692.063,0.289387148,0.010697932,0.038259245,0,12 - 13 degree
13.0711,1587.591,43.3781,2693.356,0.253529717,0.013022022,0.038123297,0,12 - 13 degree
13.9133,1587.628,41.5242,2694.893,0.255587066,0.012065448,0.039022382,0,12 - 13 degree
16.4844,1583.98,37.9042,2692.864,0.312700231,0.009785099,0.045477815,0,12 - 13 degree
13.2976,1588.343,42.4436,2694.872,0.243579419,0.01321473,0.038026048,0,12 - 13 degree
12.9367,1586.965,38.6418,2692.848,0.155212687,0.00857261,0.030548674,0,12 - 13 degree
13.4482,1587.514,47.199,2691.634,0.398647701,0.017688451,0.046529895,0,12 - 13 degree
22.3359,1588.839,44.0803,2699.104,0.113001632,0.010356284,0.034188996,0,12 - 13 degree
12.702,1586.673,41.5816,2690.27,0.257515741,0.012062189,0.039002551,0,12 - 13 degree
19.6834,1585.158,47.0538,2690.097,0.36693286,0.0234255,0.043102476,0,12 - 13 degree
13.0812,1587.461,42.0013,2692.61,0.213806274,0.010704105,0.03524188,0,12 - 13 degree
12.5718,1584.129,44.7088,2686.504,0.292766215,0.014749065,0.041481552,0,12 - 13 degree
14.3406,1583.018,22.6533,2690.381,1.769047687,0.04352936,0.06309716,0,13 - 20 degree
15.106,1582.172,25.4233,2690.245,0.633003224,0.023704979,0.047409606,0,13 - 20 degree
15.0248,1582.326,23.7851,2688.771,2.137228757,0.052105498,0.07531548,0,13 - 20 degree
14.9295,1582.723,23.6926,2689.693,1.449247433,0.042788087,0.066596778,0,13 - 20 degree
18.4186,1583.239,31.3176,2693.001,1.031358447,0.039158245,0.058575928,0,13 - 20 degree
17.2856,1582.647,30.9327,2692.225,0.71429715,0.01745575,0.039328442,0,13 - 20 degree
16.9645,1584.234,25.8425,2692.99,0.727022899,0.024017938,0.045185287,0,13 - 20 degree
15.9473,1582.916,26.257,2691.389,0.731849831,0.026342393,0.050436659,0,13 - 20 degree
14.4191,1583.458,23.4947,2691.65,0.812293273,0.026387811,0.052984502,0,13 - 20 degree
14.821,1583.2,23.1914,2691.459,1.160285012,0.028367219,0.053979553,0,13 - 20 degree
17.8203,1583.474,34.7109,2689.671,0.689216319,0.03162951,0.047775826,0,13 - 20 degree
16.6401,1583.446,27.1062,2693.027,1.038891326,0.033917145,0.05782649,0,13 - 20 degree
15.6,1580.563,22.725,2689.624,1.055473702,0.016815516,0.037682483,0,13 - 20 degree
14.7331,1582.876,23.488,2691.725,0.65182578,0.013534368,0.043139667,0,13 - 20 degree
14.8928,1583.558,23.9238,2692.054,1.029265834,0.029838355,0.052152308,0,13 - 20 degree
14.6518,1583.405,23.3888,2691.427,1.28744074,0.031070392,0.056408772,0,13 - 20 degree
14.9127,1583.032,23.8827,2691.804,0.751376214,0.02206665,0.048469978,0,13 - 20 degree
15.6502,1583.579,27.6344,2692.551,0.681537538,0.0173213,0.037977887,0,13 - 20 degree
16.4875,1584.134,28.4639,2692.639,0.919313833,0.037791818,0.062706331,0,13 - 20 degree
17.1271,1584.69,28.518,2694.169,1.176135399,0.04505648,0.064221641,0,13 - 20 degree
18.1626,1583.656,29.6243,2692.421,1.846002847,0.074654372,0.088369081,0,13 - 20 degree
16.052,1582.935,23.7221,2691.859,1.751582537,0.02193085,0.043389186,0,13 - 20 degree
15.9579,1584.566,23.3809,2693.533,1.692516682,0.019178419,0.048431548,0,13 - 20 degree
16.921,1584.049,22.6316,2691.715,1.749977241,0.018386266,0.044320329,0,13 - 20 degree
17.2545,1584.897,23.2408,2695.824,2.214305,0.029310015,0.055752878,0,13 - 20 degree
17.5963,1585.573,23.6229,2696.025,1.8044244,0.018940023,0.045562632,0,13 - 20 degree
16.3054,1585.138,22.9248,2695.317,1.805045237,0.018854503,0.044659668,0,13 - 20 degree
17.2756,1585.557,23.1545,2695.572,2.030925586,0.021563032,0.045966312,0,13 - 20 degree
15.7112,1582.652,27.4551,2690.272,1.554401065,0.028784941,0.071066916,0,13 - 20 degree
18.1472,1586.1,24.2308,2695.716,2.100945023,0.027674399,0.049010611,0,13 - 20 degree
16.9734,1585.258,24.0225,2695.756,1.683081401,0.021801089,0.045544897,0,13 - 20 degree
18.7498,1584.794,24.1354,2694.621,1.975117722,0.024668702,0.049342119,0,13 - 20 degree
17.7567,1585.912,25.8468,2696.026,1.71483427,0.022942535,0.05496247,0,13 - 20 degree
16.174,1585.501,24.5026,2694.795,1.985511242,0.020486245,0.047620608,0,13 - 20 degree
17.6644,1585.19,25.7618,2695.586,1.94415906,0.02651654,0.048214843,0,13 - 20 degree
15.8361,1583.105,23.5684,2691.594,1.277791446,0.029616416,0.040698178,0,13 - 20 degree
16.5384,1587.797,28.7191,2693.029,1.836041812,0.052407753,0.064317794,0,13 - 20 degree
15.8319,1585.826,26.0252,2692.866,1.987728277,0.05132712,0.064566564,0,13 - 20 degree
17.1602,1587.583,30.2956,2693.28,1.767944531,0.070960695,0.081691005,0,13 - 20 degree
12.3476,1587.085,25.2285,2692.544,1.624607113,0.045476014,0.058399295,0,13 - 20 degree
13.0622,1586.601,25.5492,2691.106,1.734444717,0.046852047,0.047891201,0,13 - 20 degree
13.3296,1586.752,25.4097,2691.566,1.781984046,0.044950283,0.055521467,0,13 - 20 degree
11.8758,1585.578,24.784,2689.014,1.643006756,0.041907116,0.051059594,0,13 - 20 degree
14.0165,1589.086,26.8545,2696.996,1.847249772,0.054795766,0.057620454,0,13 - 20 degree
12.6048,1586.538,25.7433,2691.524,1.477432019,0.04197066,0.054603982,0,13 - 20 degree
14.0816,1586.624,25.8165,2691.25,1.866982485,0.046536261,0.054845802,0,13 - 20 degree
13.4749,1587.453,25.417,2693.594,1.8789187,0.048595757,0.055614028,0,13 - 20 degree
13.3787,1586.152,27.6135,2691.087,1.948830249,0.056377584,0.055784582,0,13 - 20 degree
13.8762,1585.749,24.9596,2692.569,2.169757067,0.052237712,0.059126558,0,13 - 20 degree
14.3354,1586.238,26.3949,2691.193,1.882027291,0.047106491,0.053835502,0,13 - 20 degree
14.2974,1587.679,26.4022,2693.339,1.890628412,0.051518878,0.056666834,0,13 - 20 degree
12.5718,1586.859,25.3849,2691.835,1.963814723,0.049574018,0.052390052,0,13 - 20 degree
13.0112,1587.808,25.5171,2694.281,1.48595776,0.043123844,0.053903671,0,13 - 20 degree
13.8592,1586.757,24.4813,2694.662,1.799759746,0.041666693,0.056682221,0,13 - 20 degree
15.8163,1584.485,29.1597,2688.924,1.451258239,0.052658365,0.06466436,0,13 - 20 degree
13.3002,1586.827,25.673,2692.797,1.914178861,0.057246169,0.07196624,0,13 - 20 degree
12.5998,1587.054,26.6115,2693.3,1.449806579,0.03726734,0.050288852,0,13 - 20 degree
14.8108,1586.93,24.3182,2695.501,2.51933065,0.052123843,0.070907839,0,13 - 20 degree
14.8989,1586.926,25.1998,2695.324,2.233702084,0.052323656,0.066696844,0,13 - 20 degree
15.3518,1586.138,22.9391,2692.272,4.030838594,0.07029973,0,0,20 - 28 degree
12.7584,1588.345,27.8011,2690.584,1.9731984,0.127687475,0,0,20 - 28 degree
10.5226,1586.453,23.6637,2687.934,2.095527717,0.071176474,0,0,20 - 28 degree
11.1615,1587.581,25.4436,2690.091,2.177358912,0.042400844,0,0,20 - 28 degree
10.8343,1587.588,26.4104,2690.346,2.062156941,0.042342096,0,0,20 - 28 degree
10.3748,1586.531,25.1497,2688.001,1.982707245,0.055196238,0,0,20 - 28 degree
11.6588,1586.69,25.9935,2690.132,2.279776752,0.057235243,0,0,20 - 28 degree
9.8292,1587.73,24.82,2689.665,1.824253407,0.078621511,0,0,20 - 28 degree
12.8892,1585.834,23.9463,2686.627,2.46977327,0.06243761,0,0,20 - 28 degree
16.1454,1585.433,29.8663,2684.112,2.591674893,0.065920273,0,0,20 - 28 degree
11.8629,1585.752,24.5775,2687.098,2.31286476,0.051113186,0,0,20 - 28 degree
10.5385,1588.827,23.4548,2690.754,1.905804072,0.086877973,0,0,20 - 28 degree
11.0189,1588.363,25.8771,2689.551,1.916879573,0.072483838,0,0,20 - 28 degree
13.0944,1587.426,25.0698,2689.986,2.434714184,0.066383351,0,0,20 - 28 degree
12.3669,1585.844,25.5429,2687.71,2.290278041,0.096409412,0,0,20 - 28 degree
10.6077,1587.871,24.9657,2690.86,2.116289764,0.040888798,0,0,20 - 28 degree
11.0329,1588.771,23.7588,2690.476,2.023485672,0.08525298,0,0,20 - 28 degree
10.5299,1587.438,25.2941,2689.358,1.906310292,0.077269938,0,0,20 - 28 degree
12.0996,1586.561,25.3746,2684.748,2.130710215,0.070199171,0,0,20 - 28 degree
12.1108,1585.713,23.6825,2686.99,2.555994234,0.04698818,0,0,20 - 28 degree
10.3147,1587.866,23.8484,2688.082,1.891265457,0.065990151,0,0,20 - 28 degree
11.0723,1586.653,23.0401,2686.554,2.272294693,0.062423525,0,0,20 - 28 degree
10.8101,1587.394,23.1055,2689.231,2.12807012,0.082476051,0,0,20 - 28 degree
10.7984,1587.183,24.1838,2687.382,2.020123007,0.066778325,0,0,20 - 28 degree
15.2073,1586.512,23.0286,2691.288,3.642015883,0.110538995,0,0,20 - 28 degree
12.1798,1587.393,24.4256,2691.307,2.420452806,0.056787309,0,0,20 - 28 degree
12.4895,1587.712,24.0779,2691.47,2.420936584,0.073072703,0,0,20 - 28 degree
11.0792,1586.572,25.1396,2688.738,2.154551162,0.060077931,0,0,20 - 28 degree
10.5636,1585.899,25.3681,2687.02,2.069722084,0.044019461,0,0,20 - 28 degree
13.6003,1586.79,25.3845,2689.99,2.562423743,0.093845182,0,0,20 - 28 degree
10.6544,1588.959,23.8932,2690.73,2.017457479,0.077833366,0,0,20 - 28 degree
10.9093,1588.817,25.7917,2691.829,1.926557726,0.082912851,0,0,20 - 28 degree
10.7326,1587.141,24.2231,2687.919,2.033600239,0.066217117,0,0,20 - 28 degree
11.6222,1587.034,24.9976,2687.659,2.097500963,0.060664379,0,0,20 - 28 degree
11.7753,1587.297,27.3155,2689.279,2.047496969,0.063792674,0,0,20 - 28 degree
10.7364,1586.423,23.6056,2686.014,2.022595526,0.074215745,0,0,20 - 28 degree
12.4952,1588.545,23.4342,2691.186,2.041457608,0.088640406,0,0,20 - 28 degree
12.8635,1587.929,25.5779,2690.968,2.476854701,0.056877599,0,0,20 - 28 degree
10.6503,1587.508,24.1953,2689.24,2.075752684,0.065306561,0,0,20 - 28 degree
11.5623,1586.735,24.8485,2686.812,2.159837911,0.083015453,0,0,20 - 28 degree
12.5162,1585.61,24.722,2682.945,2.117680608,0.086316232,0,0,20 - 28 degree
12.149,1587.781,24.8397,2691.072,2.399144277,0.048521447,0,0,20 - 28 degree
10.289,1586.458,23.3053,2686.121,1.97622859,0.064614731,0,0,20 - 28 degree
14.6321,1585.613,28.0074,2684.872,2.481577749,0.064037749,0,0,20 - 28 degree
11.4333,1587.981,28.1126,2691.27,2.003623896,0.038324321,0,0,20 - 28 degree
10.4994,1588.333,27.9573,2690.676,1.717040438,0.072149466,0,0,20 - 28 degree
13.4656,1586.143,25.7703,2686.431,2.529868065,0.050857205,0,0,20 - 28 degree
10.5429,1588.704,25.2995,2691.505,1.957662908,0.07773812,0,0,20 - 28 degree
11.6416,1587.35,24.4132,2691.687,2.424542247,0.054601225,0,0,20 - 28 degree
12.1535,1588.956,24.2405,2693.54,2.426199928,0.072458708,0,0,20 - 28 degree
10.6292,1587.04,26.1645,2688.292,1.9535385,0.040175784,0,0,20 - 28 degree
12.2569,1586.261,24.7024,2687.77,2.504855552,0.057326808,0,0,20 - 28 degree
11.8594,1585.507,23.0819,2688.76,2.638910565,0.08491649,0,0,20 - 28 degree
11.3491,1587.048,23.7031,2687.052,2.0031121,0.122149605,0,0,20 - 28 degree
11.7894,1586.026,23.4565,2686.309,2.351991538,0.080615317,0,0,20 - 28 degree
13.2198,1588.172,24.8307,2689.802,2.437717848,0.073477694,0,0,20 - 28 degree
12.3223,1588.556,24.7013,2693.466,2.479053122,0.0617994,0,0,20 - 28 degree
11.8982,1587.295,31.5081,2689.919,1.875092662,0.078092074,0,0,20 - 28 degree
11.9584,1587.218,23.8996,2690.088,2.474749637,0.050401186,0,0,20 - 28 degree
10.9058,1587.401,24.6802,2688.464,2.044270187,0.069801887,0,0,20 - 28 degree
11.0168,1586.444,24.7815,2687.751,2.081911634,0.066157413,0,0,20 - 28 degree
10.7453,1585.752,23.6818,2686.136,2.192193967,0.061505259,0,0,20 - 28 degree
11.3484,1585.941,24.1208,2686.401,2.264626673,0.076162542,0,0,20 - 28 degree
10.5463,1587.188,24.9782,2689.885,2.040126128,0.058364879,0,0,20 - 28 degree
10.8213,1588.074,24.2976,2687.656,1.951311142,0.072522704,0,0,20 - 28 degree
14.5472,1586.385,33.4313,2686.382,2.013163956,0.08204817,0,0,20 - 28 degree
11.8038,1586.733,24.9489,2688.847,2.236872584,0.051780522,0,0,20 - 28 degree
15.1666,1586.418,29.5676,2686.397,2.443672003,0.060678994,0,0,20 - 28 degree
10.8267,1586.945,23.9579,2687.383,1.961200108,0.074198313,0,0,20 - 28 degree
11.0895,1588.566,24.5742,2689.305,2.046552573,0.078189851,0,0,20 - 28 degree
13.3468,1587.524,25.6916,2691.659,2.579713828,0.061992919,0,0,20 - 28 degree
11.9314,1587.329,27.1237,2690.007,2.139071155,0.059273214,0,0,20 - 28 degree
10.5404,1587.035,23.9004,2686.842,1.872192939,0.07368879,0,0,20 - 28 degree
10.472,1587.452,23.2569,2687.136,1.926132006,0.071275757,0,0,20 - 28 degree
12.4747,1585.84,25.3067,2687.953,2.522278715,0.045903991,0,0,20 - 28 degree
15.1136,1585.519,27.5892,2685.453,2.674805759,0.082163295,0,0,20 - 28 degree
11.4895,1586.085,25.6209,2686.01,2.06013228,0.063831449,0,0,20 - 28 degree
12.3921,1586.6,23.1377,2690.849,2.980523482,0.054171729,0,0,20 - 28 degree
10.4441,1587.559,24.8092,2687.566,1.804577,0.068114014,0,0,20 - 28 degree
11.0797,1586.658,26.1486,2687.864,1.974275178,0.072204117,0,0,20 - 28 degree
11.7987,1586.986,23.6903,2687.18,2.176352941,0.075495088,0,0,20 - 28 degree
10.8185,1588.075,24.9069,2691.68,2.14006339,0.046685241,0,0,20 - 28 degree
13.8314,1586.884,27.542,2685.309,2.114873289,0.086885094,0,0,20 - 28 degree
10.4005,1587.8,24.5936,2688.532,1.882660515,0.064565424,0,0,20 - 28 degree
10.2315,1587.838,23.1963,2688.348,2.001944161,0.068724715,0,0,20 - 28 degree
15.5522,1586.487,30.1499,2692.88,2.745219162,0.072052152,0,0,20 - 28 degree
13.1354,1585.265,27.5357,2687.266,2.298105723,0.06228036,0,0,20 - 28 degree
15.1023,1586.778,23.9693,2693.237,3.661087462,0.064597618,0,0,20 - 28 degree
10.8509,1587.825,26.3584,2690.768,2.100271211,0.037342378,0,0,20 - 28 degree
11.1717,1588.486,24.7095,2691.387,2.21318131,0.040870194,0,0,20 - 28 degree
11.3773,1586.67,22.9699,2686.468,2.306759944,0.073459133,0,0,20 - 28 degree
13.5192,1588.025,25.327,2690.983,2.433702978,0.053470277,0,0,20 - 28 degree
13.1673,1587.821,25.8716,2691.279,2.522007066,0.055416853,0,0,20 - 28 degree
11.1428,1586.56,23.6622,2687.769,2.242873237,0.064145785,0,0,20 - 28 degree
10.4793,1587.295,24.2564,2686.887,1.856557197,0.07665691,0,0,20 - 28 degree
10.6916,1587.252,25.704,2689.198,2.001712916,0.065230689,0,0,20 - 28 degree
12.0458,1585.638,23.8427,2686.632,2.43011023,0.056544588,0,0,20 - 28 degree
11.4231,1585.943,23.5008,2684.645,2.17823662,0.07376079,0,0,20 - 28 degree
12.4231,1585.835,23.7285,2688,2.585846902,0.047859913,0,0,20 - 28 degree
12.0939,1587.23,23.5856,2686.987,2.342994186,0.075781632,0,0,20 - 28 degree
11.0729,1588.241,26.5599,2692.357,2.14354903,0.043321677,0,0,20 - 28 degree
10.7301,1588.295,24.6287,2690.658,2.000414773,0.081801501,0,0,20 - 28 degree
11.1336,1587.437,26.1677,2688.454,1.962959696,0.064076092,0,0,20 - 28 degree
12.8353,1585.628,23.9823,2688.465,2.842448902,0.046359431,0,0,20 - 28 degree
11.4148,1587.8,24.3932,2688.978,1.933781536,0.065185446,0,0,20 - 28 degree
11.8434,1588.139,24.3328,2692.542,2.355970003,0.069607922,0,0,20 - 28 degree
13.4804,1584.454,24.5046,2687.155,2.327358387,0.080126162,0,0,20 - 28 degree
10.9455,1587.246,23.0262,2687.469,2.158471088,0.073235563,0,0,20 - 28 degree
10.622,1586.883,23.6177,2686.736,2.070343305,0.066115987,0,0,20 - 28 degree
15.7544,1585.89,28.2549,2686.198,2.717209914,0.064537888,0,0,20 - 28 degree
10.9525,1586.06,22.896,2686.92,2.268254466,0.075375032,0,0,20 - 28 degree
11.8867,1587.766,25.1132,2692.104,2.326080964,0.057172441,0,0,20 - 28 degree
10.1654,1587.408,24.013,2688.094,1.873572484,0.070397142,0,0,20 - 28 degree
10.9732,1588.443,23.6855,2690.776,2.124682037,0.082379978,0,0,20 - 28 degree
10.6509,1589.299,25.3885,2691.449,1.905786341,0.073921593,0,0,20 - 28 degree
13.2674,1587.074,25.1295,2689.803,2.556684861,0.059730308,0,0,20 - 28 degree
12.0726,1586.187,24.1426,2684.145,2.099662195,0.078932621,0,0,20 - 28 degree
11.0752,1587.372,24.343,2687.406,2.046359157,0.051570709,0,0,20 - 28 degree
12.0429,1586.557,24.6721,2687.225,2.299843504,0.040491687,0,0,20 - 28 degree
12.8766,1586.496,24.8703,2684.702,2.257326458,0.0823887,0,0,20 - 28 degree
15.0015,1588.334,27.5686,2686.681,2.270105814,0.087744023,0,0,20 - 28 degree
12.0915,1586.737,24.4484,2687.986,2.270036634,0.072267181,0,0,20 - 28 degree
14.6872,1584.324,24.784,2688.667,3.553980564,0.065975383,0,0,20 - 28 degree
10.4625,1588.46,23.9531,2690.617,2.016009853,0.07480672,0,0,20 - 28 degree
11.752,1586.705,23.7812,2688.568,2.383050235,0.084816969,0,0,20 - 28 degree
14.3838,1587.513,24.1314,2692.913,3.101452494,0.108879799,0,0,20 - 28 degree
12.7404,1585.135,23.6621,2688.117,2.834901446,0.049942936,0,0,20 - 28 degree
11.2954,1586.226,24.1998,2686.969,2.301579618,0.052989477,0,0,20 - 28 degree
10.3942,1587.28,25.6676,2688.127,1.815418202,0.06838524,0,0,20 - 28 degree
11.1642,1587.707,27.0835,2689.902,1.917822415,0.067035213,0,0,20 - 28 degree
10.2772,1587.881,23.7872,2688.486,1.895827251,0.072571396,0,0,20 - 28 degree
11.3392,1586.793,26.959,2687.709,1.953150941,0.078820061,0,0,20 - 28 degree
9.799,1587.395,24.5755,2688.953,1.957731535,0.06928701,0,0,20 - 28 degree
12.2401,1586.614,25.1587,2689.142,2.450486825,0.05632532,0,0,20 - 28 degree
14.0932,1586.242,24.5668,2689.828,3.180597872,0.052659915,0,0,20 - 28 degree
11.9166,1588.485,24.4586,2688.794,2.087988076,0.090192437,0,0,20 - 28 degree
10.6271,1585.824,23.5529,2684.279,2.016310191,0.06308912,0,0,20 - 28 degree
12.3488,1588.03,23.7848,2688.94,2.295727487,0.079424041,0,0,20 - 28 degree
10.9124,1587.223,25.1424,2690.294,2.058222246,0.059821371,0,0,20 - 28 degree
11.1551,1586.373,26.4007,2688.58,2.136512674,0.044150247,0,0,20 - 28 degree
10.7034,1586.227,22.985,2685.318,2.055159411,0.07156625,0,0,20 - 28 degree
11.5696,1586.917,24.0518,2686.291,2.173501114,0.075480764,0,0,20 - 28 degree
13.2334,1586.381,24.3442,2687.805,2.540780668,0.085479621,0,0,20 - 28 degree
11.2656,1587.438,24.9948,2688.84,2.154365184,0.044481299,0,0,20 - 28 degree
11.928,1586.413,25.017,2687.82,2.451004894,0.070799814,0,0,20 - 28 degree
10.6068,1589.062,25.0132,2691.431,1.823421055,0.081248473,0,0,20 - 28 degree
11.8214,1585.294,24.0444,2685.032,2.380304084,0.061416801,0,0,20 - 28 degree
10.7873,1587.761,23.6649,2688.087,1.971189606,0.069894576,0,0,20 - 28 degree
11.8912,1586.736,28.5083,2688.565,1.919499887,0.077619305,0,0,20 - 28 degree
12.0341,1584.984,23.9974,2685.565,2.389057508,0.060148366,0,0,20 - 28 degree
14.3009,1587.036,25.171,2692.237,2.583292956,0.127554109,0,0,20 - 28 degree
12.2405,1587.282,24.4611,2689.168,2.414246334,0.047206383,0,0,20 - 28 degree
9.5448,1587.922,24.2685,2688.682,1.73009507,0.065021147,0,0,20 - 28 degree
10.8733,1585.923,23.3191,2686.556,2.182114299,0.07560147,0,0,20 - 28 degree
11.5819,1585.672,26.8854,2688.487,2.167008484,0.05255004,0,0,20 - 28 degree
15.6149,1586.844,28.013,2688.249,2.642662205,0.061686057,0,0,20 - 28 degree
11.8687,1588.04,24.6563,2692.339,2.362998288,0.050346851,0,0,20 - 28 degree
13.0606,1586.681,29.104,2690.292,2.22684309,0.055769013,0,0,20 - 28 degree
12.2739,1586.144,24.7407,2688.026,2.455081708,0.056054471,0,0,20 - 28 degree
15.6702,1586.476,27.568,2688.821,2.720766902,0.065121924,0,0,20 - 28 degree
10.718,1590.295,28.1946,2693.723,1.734073075,0.071808584,0,0,20 - 28 degree
12.6529,1587.269,30.0896,2689.594,1.961742484,0.092617843,0,0,20 - 28 degree
10.6771,1588.007,25.0052,2690.345,2.132910169,0.041270333,0,0,20 - 28 degree
12.4425,1587.256,25.1818,2689.025,2.340265735,0.062326473,0,0,20 - 28 degree
11.4571,1587.184,23.9664,2686.697,2.110919542,0.07367686,0,0,20 - 28 degree
11.6265,1589.051,26.577,2691.306,2.015200707,0.099899951,0,0,20 - 28 degree
12.179,1585.418,25.5488,2688.067,2.456230867,0.045308458,0,0,20 - 28 degree
11.8785,1586.643,24.7704,2689.905,2.342721376,0.065883162,0,0,20 - 28 degree
13.9274,1586.965,24.7098,2693.261,2.953190046,0.072130494,0,0,20 - 28 degree
11.736,1587.553,30.0988,2689.127,1.82319651,0.06194148,0,0,20 - 28 degree
11.2026,1587.933,25.188,2690.319,2.176633478,0.046083141,0,0,20 - 28 degree
11.3475,1588.79,24.4471,2689.12,2.017509882,0.083964255,0,0,20 - 28 degree
11.0323,1588.045,23.8875,2690.903,2.23071224,0.070296243,0,0,20 - 28 degree
9.9201,1587.166,23.8308,2687.745,1.913988901,0.065793454,0,0,20 - 28 degree
11.0558,1588.475,25.3201,2693.296,2.177446156,0.079772989,0,0,20 - 28 degree
14.8039,1585.127,25.891,2685.56,2.663460719,0.072424254,0,0,20 - 28 degree
10.2407,1588.031,24.6094,2688.278,1.79638353,0.078085273,0,0,20 - 28 degree
11.3089,1586.508,27.4928,2687.364,1.949222912,0.065992494,0,0,20 - 28 degree
11.2222,1585.301,24.7739,2686.172,2.307043711,0.039113507,0,0,20 - 28 degree
10.4826,1585.419,24.4636,2685.169,2.06947756,0.087400489,0,0,20 - 28 degree
11.2324,1589.335,23.648,2692.059,2.158788849,0.093387523,0,0,20 - 28 degree
12.2433,1588.38,25.8517,2688.644,2.130347311,0.077612399,0,0,20 - 28 degree
9.7857,1588.195,24.0772,2688.984,1.817143693,0.06191545,0,0,20 - 28 degree
16.6789,1585.838,30.4141,2686.458,2.776798931,0.096949065,0,0,20 - 28 degree
11.229,1587.352,23.7182,2686.494,1.987385983,0.077347806,0,0,20 - 28 degree
15.6986,1588.329,28.6154,2687.231,2.245923992,0.109178108,0,0,20 - 28 degree
13.5075,1585.901,24.3397,2686.068,2.480883813,0.077887992,0,0,20 - 28 degree
11.2693,1586.636,22.9535,2688.118,2.364201784,0.063809521,0,0,20 - 28 degree
15.2654,1585.094,24.694,2690.976,4.206334995,0.058168246,0,0,20 - 28 degree
15.7444,1587.87,27.6371,2685.927,2.370243827,0.087349101,0,0,20 - 28 degree
12.9242,1587.935,24.0711,2688.209,2.344175651,0.091065541,0,0,20 - 28 degree
10.9081,1587.382,23.702,2688.719,2.15256117,0.064555967,0,0,20 - 28 degree
10.2124,1587.457,23.9955,2688.496,1.996274494,0.060666237,0,0,20 - 28 degree
11.3678,1585.852,24.6462,2687.328,2.2695901,0.047763882,0,0,20 - 28 degree
12.0171,1587.502,23.706,2691.133,2.504940835,0.054507829,0,0,20 - 28 degree
10.8867,1587.251,23.5614,2685.571,1.9449998,0.061565392,0,0,20 - 28 degree
10.6424,1588.152,27.2024,2689.547,1.742112932,0.066954718,0,0,20 - 28 degree
10.4844,1586.428,22.8222,2685.971,2.024086048,0.072130878,0,0,20 - 28 degree
12.2363,1586.475,30.5878,2688.358,1.949644926,0.064276985,0,0,20 - 28 degree
10.1451,1586.973,23.9876,2687.729,1.934134899,0.071328311,0,0,20 - 28 degree
13.651,1587.299,28.2713,2692.149,2.353059664,0.065402415,0,0,20 - 28 degree
13.9214,1585.921,23.4134,2690.96,3.402274498,0.062144594,0,0,20 - 28 degree
12.2923,1586.525,24.806,2689.908,2.401617382,0.064160285,0,0,20 - 28 degree
13.4318,1588.136,25.5987,2691.977,2.551868593,0.070022275,0,0,20 - 28 degree
11.9727,1585.304,25.0023,2689.443,2.527947717,0.057078995,0,0,20 - 28 degree
13.534,1584.465,22.3557,2688.546,3.801459461,0.062581808,0,0,20 - 28 degree
13.8899,1587.42,26.1841,2690.6,2.768703332,0.085045777,0,0,20 - 28 degree
13.7212,1585.125,25.8182,2686.683,2.582443095,0.079383936,0,0,20 - 28 degree
13.2131,1590.241,25.73,2691.991,2.122393796,0.104784312,0,0,20 - 28 degree
11.959,1588.895,25.4311,2693.64,2.279199382,0.058222674,0,0,20 - 28 degree
13.0304,1587.754,25.5544,2686.55,2.186412284,0.089572028,0,0,20 - 28 degree
11.2035,1587.926,23.9307,2689.029,2.049377938,0.093456388,0,0,20 - 28 degree
11.7209,1587.138,23.6873,2687.378,2.210494482,0.082668777,0,0,20 - 28 degree
11.2335,1585.846,24.3771,2685.903,2.13031607,0.057675867,0,0,20 - 28 degree
